Kod gminy miejsca zamieszkania;Kod gminy miejsca pracy;Liczba osób;Gmina miejsca zamieszkania;"Kod woj. miejsca zamieszkania";"Województwo miejsca zamieszkania";Gmina miejsca pracy;"Kod woj. miejsca pracy";"Województwo miejsca pracy"
2001011;2805011;12;Augustów;20;Podlaskie;Ełk;28;Warmińsko-mazurskie
2001011;2862011;11;Augustów;20;Podlaskie;Olsztyn;28;Warmińsko-mazurskie
2001022;1434021;17;Augustów;20;Podlaskie;Marki;14;Mazowieckie
2001022;1465011;14;Augustów;20;Podlaskie;Warszawa;14;Mazowieckie
2001022;2001011;162;Augustów;20;Podlaskie;Augustów;20;Podlaskie
2001022;2061011;29;Augustów;20;Podlaskie;Białystok;20;Podlaskie
2001022;2063011;12;Augustów;20;Podlaskie;Suwałki;20;Podlaskie
2001032;2001011;71;Bargłów Kościelny;20;Podlaskie;Augustów;20;Podlaskie
2001032;2061011;15;Bargłów Kościelny;20;Podlaskie;Białystok;20;Podlaskie
2001044;2001011;30;Lipsk - miasto;20;Podlaskie;Augustów;20;Podlaskie
2001044;2011014;10;Lipsk - miasto;20;Podlaskie;Dąbrowa Białostocka - miasto;20;Podlaskie
2001044;2061011;17;Lipsk - miasto;20;Podlaskie;Białystok;20;Podlaskie
2001045;2001011;20;Lipsk - obszar wiejski;20;Podlaskie;Augustów;20;Podlaskie
2001045;2001044;12;Lipsk - obszar wiejski;20;Podlaskie;Lipsk - miasto;20;Podlaskie
2001052;1434021;14;Nowinka;20;Podlaskie;Marki;14;Mazowieckie
2001052;2001011;53;Nowinka;20;Podlaskie;Augustów;20;Podlaskie
2001052;2012072;10;Nowinka;20;Podlaskie;Suwałki;20;Podlaskie
2001052;2061011;13;Nowinka;20;Podlaskie;Białystok;20;Podlaskie
2001052;2063011;39;Nowinka;20;Podlaskie;Suwałki;20;Podlaskie
2001062;2001011;78;Płaska;20;Podlaskie;Augustów;20;Podlaskie
2001062;2061011;11;Płaska;20;Podlaskie;Białystok;20;Podlaskie
2001072;2001011;63;Sztabin;20;Podlaskie;Augustów;20;Podlaskie
2001072;2061011;20;Sztabin;20;Podlaskie;Białystok;20;Podlaskie
2002014;1465011;26;Choroszcz - miasto;20;Podlaskie;Warszawa;14;Mazowieckie
2002014;2002015;23;Choroszcz - miasto;20;Podlaskie;Choroszcz - obszar wiejski;20;Podlaskie
2002014;2002052;18;Choroszcz - miasto;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002014;2061011;288;Choroszcz - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002015;1465011;40;Choroszcz - obszar wiejski;20;Podlaskie;Warszawa;14;Mazowieckie
2002015;2002014;207;Choroszcz - obszar wiejski;20;Podlaskie;Choroszcz - miasto;20;Podlaskie
2002015;2002032;20;Choroszcz - obszar wiejski;20;Podlaskie;Dobrzyniewo Duże;20;Podlaskie
2002015;2002052;26;Choroszcz - obszar wiejski;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002015;2002095;14;Choroszcz - obszar wiejski;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002015;2002134;10;Choroszcz - obszar wiejski;20;Podlaskie;Wasilków - miasto;20;Podlaskie
2002015;2061011;667;Choroszcz - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002015;3016014;18;Choroszcz - obszar wiejski;20;Podlaskie;Oborniki - miasto;30;Wielkopolskie
2002024;1465011;36;Czarna Białostocka - miasto;20;Podlaskie;Warszawa;14;Mazowieckie
2002024;2002052;17;Czarna Białostocka - miasto;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002024;2002095;11;Czarna Białostocka - miasto;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002024;2002134;45;Czarna Białostocka - miasto;20;Podlaskie;Wasilków - miasto;20;Podlaskie
2002024;2011084;40;Czarna Białostocka - miasto;20;Podlaskie;Sokółka - miasto;20;Podlaskie
2002024;2061011;424;Czarna Białostocka - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002025;2002024;21;Czarna Białostocka - obszar wiejski;20;Podlaskie;Czarna Białostocka - miasto;20;Podlaskie
2002025;2061011;58;Czarna Białostocka - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002032;1465011;44;Dobrzyniewo Duże;20;Podlaskie;Warszawa;14;Mazowieckie
2002032;2002014;25;Dobrzyniewo Duże;20;Podlaskie;Choroszcz - miasto;20;Podlaskie
2002032;2002015;21;Dobrzyniewo Duże;20;Podlaskie;Choroszcz - obszar wiejski;20;Podlaskie
2002032;2002052;21;Dobrzyniewo Duże;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002032;2002095;19;Dobrzyniewo Duże;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002032;2061011;668;Dobrzyniewo Duże;20;Podlaskie;Białystok;20;Podlaskie
2002032;3064011;10;Dobrzyniewo Duże;20;Podlaskie;Poznań;30;Wielkopolskie
2002042;1465011;15;Gródek;20;Podlaskie;Warszawa;14;Mazowieckie
2002042;2061011;168;Gródek;20;Podlaskie;Białystok;20;Podlaskie
2002052;0264011;10;Juchnowiec Kościelny;20;Podlaskie;Wrocław;02;Dolnośląskie
2002052;1465011;70;Juchnowiec Kościelny;20;Podlaskie;Warszawa;14;Mazowieckie
2002052;2002014;12;Juchnowiec Kościelny;20;Podlaskie;Choroszcz - miasto;20;Podlaskie
2002052;2002015;19;Juchnowiec Kościelny;20;Podlaskie;Choroszcz - obszar wiejski;20;Podlaskie
2002052;2002064;11;Juchnowiec Kościelny;20;Podlaskie;Łapy - miasto;20;Podlaskie
2002052;2002095;41;Juchnowiec Kościelny;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002052;2002112;13;Juchnowiec Kościelny;20;Podlaskie;Turośń Kościelna;20;Podlaskie
2002052;2002134;13;Juchnowiec Kościelny;20;Podlaskie;Wasilków - miasto;20;Podlaskie
2002052;2061011;1213;Juchnowiec Kościelny;20;Podlaskie;Białystok;20;Podlaskie
2002052;3064011;13;Juchnowiec Kościelny;20;Podlaskie;Poznań;30;Wielkopolskie
2002064;1465011;70;Łapy - miasto;20;Podlaskie;Warszawa;14;Mazowieckie
2002064;2002014;16;Łapy - miasto;20;Podlaskie;Choroszcz - miasto;20;Podlaskie
2002064;2002052;71;Łapy - miasto;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002064;2002065;89;Łapy - miasto;20;Podlaskie;Łapy - obszar wiejski;20;Podlaskie
2002064;2002082;24;Łapy - miasto;20;Podlaskie;Poświętne;20;Podlaskie
2002064;2002095;16;Łapy - miasto;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002064;2002104;11;Łapy - miasto;20;Podlaskie;Suraż - miasto;20;Podlaskie
2002064;2002112;14;Łapy - miasto;20;Podlaskie;Turośń Kościelna;20;Podlaskie
2002064;2005082;24;Łapy - miasto;20;Podlaskie;Narew;20;Podlaskie
2002064;2013011;16;Łapy - miasto;20;Podlaskie;Wysokie Mazowieckie;20;Podlaskie
2002064;2013082;32;Łapy - miasto;20;Podlaskie;Sokoły;20;Podlaskie
2002064;2013094;10;Łapy - miasto;20;Podlaskie;Szepietowo - miasto;20;Podlaskie
2002064;2061011;451;Łapy - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002065;1465011;19;Łapy - obszar wiejski;20;Podlaskie;Warszawa;14;Mazowieckie
2002065;2002052;35;Łapy - obszar wiejski;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002065;2002064;140;Łapy - obszar wiejski;20;Podlaskie;Łapy - miasto;20;Podlaskie
2002065;2005082;25;Łapy - obszar wiejski;20;Podlaskie;Narew;20;Podlaskie
2002065;2061011;184;Łapy - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002074;1410024;10;Michałowo - miasto;20;Podlaskie;Łosice - miasto;14;Mazowieckie
2002074;1465011;15;Michałowo - miasto;20;Podlaskie;Warszawa;14;Mazowieckie
2002074;2002042;14;Michałowo - miasto;20;Podlaskie;Gródek;20;Podlaskie
2002074;2002075;55;Michałowo - miasto;20;Podlaskie;Michałowo - obszar wiejski;20;Podlaskie
2002074;2005082;35;Michałowo - miasto;20;Podlaskie;Narew;20;Podlaskie
2002074;2061011;119;Michałowo - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002075;2002042;11;Michałowo - obszar wiejski;20;Podlaskie;Gródek;20;Podlaskie
2002075;2002074;19;Michałowo - obszar wiejski;20;Podlaskie;Michałowo - miasto;20;Podlaskie
2002075;2005082;28;Michałowo - obszar wiejski;20;Podlaskie;Narew;20;Podlaskie
2002075;2061011;75;Michałowo - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002082;2002064;49;Poświętne;20;Podlaskie;Łapy - miasto;20;Podlaskie
2002082;2002065;13;Poświętne;20;Podlaskie;Łapy - obszar wiejski;20;Podlaskie
2002082;2061011;44;Poświętne;20;Podlaskie;Białystok;20;Podlaskie
2002094;1465011;21;Supraśl - miasto;20;Podlaskie;Warszawa;14;Mazowieckie
2002094;2002095;24;Supraśl - miasto;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002094;2061011;315;Supraśl - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002095;1261011;10;Supraśl - obszar wiejski;20;Podlaskie;Kraków;12;Małopolskie
2002095;1465011;47;Supraśl - obszar wiejski;20;Podlaskie;Warszawa;14;Mazowieckie
2002095;2002014;19;Supraśl - obszar wiejski;20;Podlaskie;Choroszcz - miasto;20;Podlaskie
2002095;2002015;15;Supraśl - obszar wiejski;20;Podlaskie;Choroszcz - obszar wiejski;20;Podlaskie
2002095;2002052;46;Supraśl - obszar wiejski;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002095;2002094;28;Supraśl - obszar wiejski;20;Podlaskie;Supraśl - miasto;20;Podlaskie
2002095;2002134;17;Supraśl - obszar wiejski;20;Podlaskie;Wasilków - miasto;20;Podlaskie
2002095;2061011;907;Supraśl - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002104;2002064;12;Suraż - miasto;20;Podlaskie;Łapy - miasto;20;Podlaskie
2002104;2061011;36;Suraż - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002105;2002052;12;Suraż - obszar wiejski;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002105;2005082;13;Suraż - obszar wiejski;20;Podlaskie;Narew;20;Podlaskie
2002105;2061011;32;Suraż - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002112;1465011;26;Turośń Kościelna;20;Podlaskie;Warszawa;14;Mazowieckie
2002112;2002052;52;Turośń Kościelna;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002112;2002064;14;Turośń Kościelna;20;Podlaskie;Łapy - miasto;20;Podlaskie
2002112;2002065;15;Turośń Kościelna;20;Podlaskie;Łapy - obszar wiejski;20;Podlaskie
2002112;2002095;11;Turośń Kościelna;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002112;2061011;397;Turośń Kościelna;20;Podlaskie;Białystok;20;Podlaskie
2002124;2061011;36;Tykocin - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002125;2002014;19;Tykocin - obszar wiejski;20;Podlaskie;Choroszcz - miasto;20;Podlaskie
2002125;2002124;46;Tykocin - obszar wiejski;20;Podlaskie;Tykocin - miasto;20;Podlaskie
2002125;2061011;71;Tykocin - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002134;1465011;56;Wasilków - miasto;20;Podlaskie;Warszawa;14;Mazowieckie
2002134;2002014;17;Wasilków - miasto;20;Podlaskie;Choroszcz - miasto;20;Podlaskie
2002134;2002015;13;Wasilków - miasto;20;Podlaskie;Choroszcz - obszar wiejski;20;Podlaskie
2002134;2002024;10;Wasilków - miasto;20;Podlaskie;Czarna Białostocka - miasto;20;Podlaskie
2002134;2002052;34;Wasilków - miasto;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002134;2002095;23;Wasilków - miasto;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002134;2002135;11;Wasilków - miasto;20;Podlaskie;Wasilków - obszar wiejski;20;Podlaskie
2002134;2011084;11;Wasilków - miasto;20;Podlaskie;Sokółka - miasto;20;Podlaskie
2002134;2061011;826;Wasilków - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002134;3064011;15;Wasilków - miasto;20;Podlaskie;Poznań;30;Wielkopolskie
2002135;1465011;26;Wasilków - obszar wiejski;20;Podlaskie;Warszawa;14;Mazowieckie
2002135;2002095;14;Wasilków - obszar wiejski;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002135;2002134;44;Wasilków - obszar wiejski;20;Podlaskie;Wasilków - miasto;20;Podlaskie
2002135;2061011;363;Wasilków - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002135;3064011;10;Wasilków - obszar wiejski;20;Podlaskie;Poznań;30;Wielkopolskie
2002144;2002052;10;Zabłudów - miasto;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002144;2002095;11;Zabłudów - miasto;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002144;2002145;29;Zabłudów - miasto;20;Podlaskie;Zabłudów - obszar wiejski;20;Podlaskie
2002144;2005082;21;Zabłudów - miasto;20;Podlaskie;Narew;20;Podlaskie
2002144;2061011;198;Zabłudów - miasto;20;Podlaskie;Białystok;20;Podlaskie
2002145;1465011;15;Zabłudów - obszar wiejski;20;Podlaskie;Warszawa;14;Mazowieckie
2002145;2002052;25;Zabłudów - obszar wiejski;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2002145;2002095;38;Zabłudów - obszar wiejski;20;Podlaskie;Supraśl - obszar wiejski;20;Podlaskie
2002145;2002134;10;Zabłudów - obszar wiejski;20;Podlaskie;Wasilków - miasto;20;Podlaskie
2002145;2002144;36;Zabłudów - obszar wiejski;20;Podlaskie;Zabłudów - miasto;20;Podlaskie
2002145;2005082;20;Zabłudów - obszar wiejski;20;Podlaskie;Narew;20;Podlaskie
2002145;2061011;346;Zabłudów - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2002152;2061011;12;Zawady;20;Podlaskie;Białystok;20;Podlaskie
2003011;0264011;13;Bielsk Podlaski;20;Podlaskie;Wrocław;02;Dolnośląskie
2003011;1465011;47;Bielsk Podlaski;20;Podlaskie;Warszawa;14;Mazowieckie
2003011;2002052;19;Bielsk Podlaski;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2003011;2003021;22;Bielsk Podlaski;20;Podlaskie;Brańsk;20;Podlaskie
2003011;2003032;44;Bielsk Podlaski;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2003011;2003042;32;Bielsk Podlaski;20;Podlaskie;Boćki;20;Podlaskie
2003011;2003062;134;Bielsk Podlaski;20;Podlaskie;Orla;20;Podlaskie
2003011;2003082;25;Bielsk Podlaski;20;Podlaskie;Wyszki;20;Podlaskie
2003011;2005011;28;Bielsk Podlaski;20;Podlaskie;Hajnówka;20;Podlaskie
2003011;2005082;141;Bielsk Podlaski;20;Podlaskie;Narew;20;Podlaskie
2003011;2061011;292;Bielsk Podlaski;20;Podlaskie;Białystok;20;Podlaskie
2003021;2003011;16;Brańsk;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2003021;2003052;17;Brańsk;20;Podlaskie;Brańsk;20;Podlaskie
2003021;2003072;16;Brańsk;20;Podlaskie;Rudka;20;Podlaskie
2003021;2061011;23;Brańsk;20;Podlaskie;Białystok;20;Podlaskie
2003032;2003011;133;Bielsk Podlaski;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2003032;2003062;21;Bielsk Podlaski;20;Podlaskie;Orla;20;Podlaskie
2003032;2005082;37;Bielsk Podlaski;20;Podlaskie;Narew;20;Podlaskie
2003032;2013034;21;Bielsk Podlaski;20;Podlaskie;Czyżew - miasto;20;Podlaskie
2003032;2061011;59;Bielsk Podlaski;20;Podlaskie;Białystok;20;Podlaskie
2003042;2003011;22;Boćki;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2003042;2061011;19;Boćki;20;Podlaskie;Białystok;20;Podlaskie
2003052;1465011;14;Brańsk;20;Podlaskie;Warszawa;14;Mazowieckie
2003052;2003021;61;Brańsk;20;Podlaskie;Brańsk;20;Podlaskie
2003052;2003072;12;Brańsk;20;Podlaskie;Rudka;20;Podlaskie
2003052;2061011;30;Brańsk;20;Podlaskie;Białystok;20;Podlaskie
2003062;2003011;33;Orla;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2003062;2061011;25;Orla;20;Podlaskie;Białystok;20;Podlaskie
2003072;2003021;34;Rudka;20;Podlaskie;Brańsk;20;Podlaskie
2003082;1465011;11;Wyszki;20;Podlaskie;Warszawa;14;Mazowieckie
2003082;2002052;10;Wyszki;20;Podlaskie;Juchnowiec Kościelny;20;Podlaskie
2003082;2003011;21;Wyszki;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2003082;2003021;21;Wyszki;20;Podlaskie;Brańsk;20;Podlaskie
2003082;2005082;13;Wyszki;20;Podlaskie;Narew;20;Podlaskie
2003082;2061011;46;Wyszki;20;Podlaskie;Białystok;20;Podlaskie
2004011;1465011;41;Grajewo;20;Podlaskie;Warszawa;14;Mazowieckie
2004011;2001011;13;Grajewo;20;Podlaskie;Augustów;20;Podlaskie
2004011;2004022;114;Grajewo;20;Podlaskie;Grajewo;20;Podlaskie
2004011;2004032;12;Grajewo;20;Podlaskie;Radziłów;20;Podlaskie
2004011;2004044;13;Grajewo;20;Podlaskie;Rajgród - miasto;20;Podlaskie
2004011;2004045;19;Grajewo;20;Podlaskie;Rajgród - obszar wiejski;20;Podlaskie
2004011;2004054;27;Grajewo;20;Podlaskie;Szczuczyn - miasto;20;Podlaskie
2004011;2008015;14;Grajewo;20;Podlaskie;Goniądz - obszar wiejski;20;Podlaskie
2004011;2008032;21;Grajewo;20;Podlaskie;Jaświły;20;Podlaskie
2004011;2014042;15;Grajewo;20;Podlaskie;Szumowo;20;Podlaskie
2004011;2061011;82;Grajewo;20;Podlaskie;Białystok;20;Podlaskie
2004011;2063011;21;Grajewo;20;Podlaskie;Suwałki;20;Podlaskie
2004011;2805011;53;Grajewo;20;Podlaskie;Ełk;28;Warmińsko-mazurskie
2004011;2805042;101;Grajewo;20;Podlaskie;Prostki;28;Warmińsko-mazurskie
2004022;2004011;173;Grajewo;20;Podlaskie;Grajewo;20;Podlaskie
2004022;2008032;11;Grajewo;20;Podlaskie;Jaświły;20;Podlaskie
2004022;2061011;30;Grajewo;20;Podlaskie;Białystok;20;Podlaskie
2004022;2805042;25;Grajewo;20;Podlaskie;Prostki;28;Warmińsko-mazurskie
2004032;2004011;13;Radziłów;20;Podlaskie;Grajewo;20;Podlaskie
2004032;2061011;21;Radziłów;20;Podlaskie;Białystok;20;Podlaskie
2004044;2001011;15;Rajgród - miasto;20;Podlaskie;Augustów;20;Podlaskie
2004044;2004011;21;Rajgród - miasto;20;Podlaskie;Grajewo;20;Podlaskie
2004044;2061011;16;Rajgród - miasto;20;Podlaskie;Białystok;20;Podlaskie
2004045;2004011;63;Rajgród - obszar wiejski;20;Podlaskie;Grajewo;20;Podlaskie
2004045;2004044;27;Rajgród - obszar wiejski;20;Podlaskie;Rajgród - miasto;20;Podlaskie
2004045;2061011;19;Rajgród - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2004054;2004011;75;Szczuczyn - miasto;20;Podlaskie;Grajewo;20;Podlaskie
2004054;2004055;15;Szczuczyn - miasto;20;Podlaskie;Szczuczyn - obszar wiejski;20;Podlaskie
2004054;2014042;12;Szczuczyn - miasto;20;Podlaskie;Szumowo;20;Podlaskie
2004054;2061011;25;Szczuczyn - miasto;20;Podlaskie;Białystok;20;Podlaskie
2004055;2004011;33;Szczuczyn - obszar wiejski;20;Podlaskie;Grajewo;20;Podlaskie
2004055;2004054;22;Szczuczyn - obszar wiejski;20;Podlaskie;Szczuczyn - miasto;20;Podlaskie
2004055;2014042;11;Szczuczyn - obszar wiejski;20;Podlaskie;Szumowo;20;Podlaskie
2004062;2004011;38;Wąsosz;20;Podlaskie;Grajewo;20;Podlaskie
2004062;2061011;15;Wąsosz;20;Podlaskie;Białystok;20;Podlaskie
2005011;0264011;10;Hajnówka;20;Podlaskie;Wrocław;02;Dolnośląskie
2005011;1465011;43;Hajnówka;20;Podlaskie;Warszawa;14;Mazowieckie
2005011;2003011;32;Hajnówka;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2005011;2003062;32;Hajnówka;20;Podlaskie;Orla;20;Podlaskie
2005011;2005022;97;Hajnówka;20;Podlaskie;Białowieża;20;Podlaskie
2005011;2005042;20;Hajnówka;20;Podlaskie;Czyże;20;Podlaskie
2005011;2005052;12;Hajnówka;20;Podlaskie;Dubicze Cerkiewne;20;Podlaskie
2005011;2005062;76;Hajnówka;20;Podlaskie;Hajnówka;20;Podlaskie
2005011;2005082;413;Hajnówka;20;Podlaskie;Narew;20;Podlaskie
2005011;2005092;25;Hajnówka;20;Podlaskie;Narewka;20;Podlaskie
2005011;2061011;210;Hajnówka;20;Podlaskie;Białystok;20;Podlaskie
2005022;2005011;22;Białowieża;20;Podlaskie;Hajnówka;20;Podlaskie
2005022;2005082;10;Białowieża;20;Podlaskie;Narew;20;Podlaskie
2005022;2061011;11;Białowieża;20;Podlaskie;Białystok;20;Podlaskie
2005032;1465011;14;Czeremcha;20;Podlaskie;Warszawa;14;Mazowieckie
2005032;2005011;25;Czeremcha;20;Podlaskie;Hajnówka;20;Podlaskie
2005032;2005082;17;Czeremcha;20;Podlaskie;Narew;20;Podlaskie
2005032;2061011;147;Czeremcha;20;Podlaskie;Białystok;20;Podlaskie
2005042;2003011;10;Czyże;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2005042;2005011;41;Czyże;20;Podlaskie;Hajnówka;20;Podlaskie
2005042;2005082;50;Czyże;20;Podlaskie;Narew;20;Podlaskie
2005052;2005011;41;Dubicze Cerkiewne;20;Podlaskie;Hajnówka;20;Podlaskie
2005052;2061011;21;Dubicze Cerkiewne;20;Podlaskie;Białystok;20;Podlaskie
2005062;1465011;13;Hajnówka;20;Podlaskie;Warszawa;14;Mazowieckie
2005062;2005011;207;Hajnówka;20;Podlaskie;Hajnówka;20;Podlaskie
2005062;2005022;12;Hajnówka;20;Podlaskie;Białowieża;20;Podlaskie
2005062;2005082;91;Hajnówka;20;Podlaskie;Narew;20;Podlaskie
2005062;2061011;42;Hajnówka;20;Podlaskie;Białystok;20;Podlaskie
2005074;1465011;10;Kleszczele - miasto;20;Podlaskie;Warszawa;14;Mazowieckie
2005074;2003011;14;Kleszczele - miasto;20;Podlaskie;Bielsk Podlaski;20;Podlaskie
2005074;2003062;10;Kleszczele - miasto;20;Podlaskie;Orla;20;Podlaskie
2005074;2005011;24;Kleszczele - miasto;20;Podlaskie;Hajnówka;20;Podlaskie
2005074;2061011;23;Kleszczele - miasto;20;Podlaskie;Białystok;20;Podlaskie
2005075;2005011;10;Kleszczele - obszar wiejski;20;Podlaskie;Hajnówka;20;Podlaskie
2005075;2005074;21;Kleszczele - obszar wiejski;20;Podlaskie;Kleszczele - miasto;20;Podlaskie
2005075;2061011;16;Kleszczele - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2005082;2005011;23;Narew;20;Podlaskie;Hajnówka;20;Podlaskie
2005082;2010011;15;Narew;20;Podlaskie;Siemiatycze;20;Podlaskie
2005082;2061011;35;Narew;20;Podlaskie;Białystok;20;Podlaskie
2005092;2005011;37;Narewka;20;Podlaskie;Hajnówka;20;Podlaskie
2005092;2005082;118;Narewka;20;Podlaskie;Narew;20;Podlaskie
2005092;2061011;98;Narewka;20;Podlaskie;Białystok;20;Podlaskie
2006011;1415072;32;Kolno;20;Podlaskie;Łyse;14;Mazowieckie
2006011;1465011;17;Kolno;20;Podlaskie;Warszawa;14;Mazowieckie
2006011;2006032;82;Kolno;20;Podlaskie;Kolno;20;Podlaskie
2006011;2006054;26;Kolno;20;Podlaskie;Stawiski - miasto;20;Podlaskie
2006011;2006062;17;Kolno;20;Podlaskie;Turośl;20;Podlaskie
2006011;2061011;25;Kolno;20;Podlaskie;Białystok;20;Podlaskie
2006011;2062011;40;Kolno;20;Podlaskie;Łomża;20;Podlaskie
2006011;2816034;12;Kolno;20;Podlaskie;Pisz - miasto;28;Warmińsko-mazurskie
2006022;2004011;12;Grabowo;20;Podlaskie;Grajewo;20;Podlaskie
2006022;2006011;15;Grabowo;20;Podlaskie;Kolno;20;Podlaskie
2006022;2006054;24;Grabowo;20;Podlaskie;Stawiski - miasto;20;Podlaskie
2006032;1415072;57;Kolno;20;Podlaskie;Łyse;14;Mazowieckie
2006032;1465011;19;Kolno;20;Podlaskie;Warszawa;14;Mazowieckie
2006032;2004011;27;Kolno;20;Podlaskie;Grajewo;20;Podlaskie
2006032;2006011;178;Kolno;20;Podlaskie;Kolno;20;Podlaskie
2006032;2061011;32;Kolno;20;Podlaskie;Białystok;20;Podlaskie
2006032;2062011;17;Kolno;20;Podlaskie;Łomża;20;Podlaskie
2006042;2006011;36;Mały Płock;20;Podlaskie;Kolno;20;Podlaskie
2006042;2007052;29;Mały Płock;20;Podlaskie;Piątnica;20;Podlaskie
2006042;2061011;14;Mały Płock;20;Podlaskie;Białystok;20;Podlaskie
2006042;2062011;61;Mały Płock;20;Podlaskie;Łomża;20;Podlaskie
2006054;2006011;15;Stawiski - miasto;20;Podlaskie;Kolno;20;Podlaskie
2006054;2061011;12;Stawiski - miasto;20;Podlaskie;Białystok;20;Podlaskie
2006054;2062011;19;Stawiski - miasto;20;Podlaskie;Łomża;20;Podlaskie
2006055;2006011;10;Stawiski - obszar wiejski;20;Podlaskie;Kolno;20;Podlaskie
2006055;2006054;35;Stawiski - obszar wiejski;20;Podlaskie;Stawiski - miasto;20;Podlaskie
2006055;2061011;11;Stawiski - obszar wiejski;20;Podlaskie;Białystok;20;Podlaskie
2006055;2062011;13;Stawiski - obszar wiejski;20;Podlaskie;Łomża;20;Podlaskie
2006062;1415072;137;Turośl;20;Podlaskie;Łyse;14;Mazowieckie
2006062;2006011;34;Turośl;20;Podlaskie;Kolno;20;Podlaskie
2006062;2061011;11;Turośl;20;Podlaskie;Białystok;20;Podlaskie
2007014;2061011;10;Jedwabne - miasto;20;Podlaskie;Białystok;20;Podlaskie
2007014;2062011;19;Jedwabne - miasto;20;Podlaskie;Łomża;20;Podlaskie
2007015;2007014;25;Jedwabne - obszar wiejski;20;Podlaskie;Jedwabne - miasto;20;Podlaskie
2007015;2062011;18;Jedwabne - obszar wiejski;20;Podlaskie;Łomża;20;Podlaskie
2007022;0264011;13;Łomża;20;Podlaskie;Wrocław;02;Dolnośląskie
2007022;1465011;40;Łomża;20;Podlaskie;Warszawa;14;Mazowieckie
2007022;2007052;70;Łomża;20;Podlaskie;Piątnica;20;Podlaskie
